dry_run,section,title,url,page_type,action
False,topic_removal,Defending Innovation Against Lockout,https://www.cigionline.org/articles/defending-innovation-against-lockout/,ArticlePage,"removed ""Competition"""
False,topic_removal,Developing Safety Standards for an International Agreement on Advanced AI,https://www.cigionline.org/publications/developing-safety-standards-for-an-international-agreement-on-advanced-ai/,PublicationPage,"removed ""Competition"""
False,topic_removal,Digital Dollarization: Stablecoins and Canada’s Monetary Sovereignty,https://www.cigionline.org/publications/digital-dollarization-stablecoins-and-canadas-monetary-sovereignty/,PublicationPage,"removed ""Competition"""
False,topic_removal,Digital Governance in China: Trends in Generative AI and Digital Assets,https://www.cigionline.org/publications/digital-governance-in-china-trends-in-generative-ai-and-digital-assets/,PublicationPage,"removed ""Competition"""
False,topic_removal,Ensuring Stability in Lunar Activities,https://www.cigionline.org/publications/ensuring-stability-in-lunar-activities/,PublicationPage,"removed ""Competition"""
False,topic_removal,Fair Competition for an Evolving Economy,https://www.cigionline.org/publications/fair-competition-for-an-evolving-economy/,PublicationPage,"removed ""Competition"""
False,topic_removal,"For Canada to Remain Prosperous, We Must Invest to Win",https://www.cigionline.org/articles/for-canada-to-remain-prosperous-we-must-invest-to-win/,ArticlePage,"removed ""Competition"""
False,topic_removal,From Brain Drain To Brain Gain: H1B Is India’s Opportunity To Outflank US In AI Race,https://www.cigionline.org/articles/from-brain-drain-to-brain-gain-h1b-is-indias-opportunity-to-outflank-us-in-ai-race/,ArticlePage,"removed ""Competition"""
False,topic_removal,From Brain Drain to Brain Gain: How India Can Outflank the US in AI,https://www.cigionline.org/articles/from-brain-drain-to-brain-gain-how-india-can-outflank-the-us-in-ai/,ArticlePage,"removed ""Competition""; page now has no topics left"
False,topic_removal,Geopolitical Ambitions and Rule Contestations in Space Governance,https://www.cigionline.org/publications/geopolitical-ambitions-and-rule-contestations-in-space-governance/,PublicationPage,"removed ""Competition"""
False,topic_removal,Google’s Move to Retain Cookies Puts the Onus on Regulators,https://www.cigionline.org/articles/googles-move-to-retain-cookies-puts-the-onus-on-regulators/,ArticlePage,"removed ""Competition"""
False,topic_removal,Google’s Search Decision Came at a Pivotal Moment in the Antitrust Movement,https://www.cigionline.org/articles/googles-search-decision-came-at-a-pivotal-moment-in-the-antitrust-movement/,ArticlePage,"removed ""Competition"""
False,topic_removal,"If Elon Musk Can’t Make Apple and Google Change Their App Stores, Who Will?",https://www.cigionline.org/articles/if-elon-musk-cant-make-apple-and-google-change-their-app-stores-who-will/,ArticlePage,"removed ""Competition"""
False,topic_removal,Is Competition Tribunal’s Decision on Rogers-Shaw on a Collision Course with the CRTC?,https://www.cigionline.org/articles/is-competition-tribunals-decision-on-rogers-shaw-on-a-collision-course-with-the-crtc/,ArticlePage,"removed ""Competition""; page now has no topics left"
False,topic_removal,Locating Canada in Industry 4.0: Barriers and Opportunities,https://www.cigionline.org/publications/locating-canada-in-industry-40-barriers-and-opportunities/,PublicationPage,"removed ""Competition"""
False,topic_removal,Merger Policy for a Dynamic and Digital Canadian Economy,https://www.cigionline.org/publications/merger-policy-for-a-dynamic-and-digital-canadian-economy/,PublicationPage,"removed ""Competition"""
False,topic_removal,"On Rogers-Shaw, Canada’s Competition Watchdog Should Heed Parliament’s Advice",https://www.cigionline.org/articles/on-rogers-shaw-canadas-competition-watchdog-should-heed-parliaments-advice/,ArticlePage,"removed ""Competition"""
False,topic_removal,Opaque Firms Haven’t Earned Consumer Loyalty — Let Alone Our Data,https://www.cigionline.org/articles/opaque-firms-havent-earned-consumer-loyalty-let-alone-our-data/,ArticlePage,"removed ""Competition"""
False,topic_removal,Ottawa Rejects Part of Rogers-Shaw Deal,https://www.cigionline.org/articles/ottawa-rejects-part-of-rogers-shaw-deal/,ArticlePage,"removed ""Competition""; page now has no topics left"
False,topic_removal,Personalized Pricing of Dating Apps Is Deceiving: Competition Law May Be the Cure,https://www.cigionline.org/articles/catfishing-prices-on-online-dating-apps-are-a-hook-for-competition-reform/,ArticlePage,"removed ""Competition"""
False,topic_removal,Platform Domination Stifles Competition,https://www.cigionline.org/multimedia/platform-domination-stifles-competition/,MultimediaPage,"removed ""Competition"""
False,topic_removal,Proposed Amendments to Canada’s Competition Act Should Go Further,https://www.cigionline.org/articles/proposed-amendments-to-canadas-competition-act-should-go-further/,ArticlePage,"removed ""Competition""; page now has no topics left"
False,topic_removal,Report Reveals the Extent of Canada’s Competition Problem,https://www.cigionline.org/articles/report-reveals-the-extent-of-canadas-competition-problem/,ArticlePage,"removed ""Competition"""
False,topic_removal,Rethinking Canada’s Competition Policy in a Digital Economy,https://www.cigionline.org/publications/rethinking-canadas-competition-policy-in-a-digital-economy/,PublicationPage,"removed ""Competition"""
False,topic_removal,"SiriusXM's special coverage of the tariff trade war between the United States, Mexico, and Canada",https://www.cigionline.org/articles/siriusxms-special-coverage-of-the-tariff-trade-war-between-the-united-states-mexico-and-canada/,ArticlePage,"removed ""Competition"""
False,topic_removal,Syncing Antitrust and Regulatory Policies to Boost Competition in the Digital Market,https://www.cigionline.org/articles/syncing-antitrust-and-regulatory-policies-boost-competition-digital-market/,ArticlePage,"removed ""Competition"""
False,topic_removal,Tech Sector Mega-mergers Are Curbing Competition,https://www.cigionline.org/articles/tech-sector-mega-mergers-are-curbing-competition/,ArticlePage,"removed ""Competition"""
False,topic_removal,Tech’s Competition Regulators Are Themselves Overdue for Reform,https://www.cigionline.org/articles/techs-competition-regulators-are-themselves-overdue-for-reform/,ArticlePage,"removed ""Competition"""
False,topic_removal,The Canadian business playing field isn’t as fair as you think,https://www.cigionline.org/articles/features-from-pivot-magazine-the-canadian-business-playing-field-isnt-as-fair-as-you-think/,ArticlePage,"removed ""Competition""; page now has no topics left"
False,topic_removal,"The Canadian Standard of Living, Productivity and Innovation Lecture Series",https://www.cigionline.org/multimedia/the-canadian-standard-of-living-productivity-and-innovation-lecture-series/,MultimediaPage,"removed ""Competition""; page now has no topics left"
False,topic_removal,The Competition Cage Match (Vass Bednar and Denise Hearn weigh in),https://www.cigionline.org/pp/the-competition-cage-match-vass-bednar-and-denise-hearn-weigh-in/,MultimediaPage,"removed ""Competition""; page now has no topics left"
False,topic_removal,The DOJ’s Action against Google’s Monopoly Is Long Overdue,https://www.cigionline.org/articles/the-dojs-action-against-googles-monopoly-is-long-overdue/,ArticlePage,"removed ""Competition""; page now has no topics left"
False,topic_removal,"The Dragon and the Elephant: A Geoeconomic Ballet of Risk, Leverage and Opportunity",https://www.cigionline.org/publications/the-dragon-and-the-elephant-a-geoeconomic-ballet-of-risk-leverage-and-opportunity/,PublicationPage,"removed ""Competition"""
False,topic_removal,The Google case shows Canada’s Competition Bureau is meeting the moment,https://www.cigionline.org/articles/the-google-case-shows-canadas-competition-bureau-is-meeting-the-moment/,ArticlePage,"removed ""Competition"""
False,topic_removal,The Next Battleground for the Rogers-Shaw Merger Will Be the CRTC,https://www.cigionline.org/articles/the-next-battleground-for-the-rogers-shaw-merger-will-be-the-crtc/,ArticlePage,"removed ""Competition""; page now has no topics left"
False,topic_removal,The Next Canadian PM′s Growth Plan Must Focus on Innovation,https://www.cigionline.org/articles/the-next-canadian-pms-growth-plan-must-focus-on-innovation/,ArticlePage,"removed ""Competition"""
False,topic_removal,The next prime minister’s growth plan must focus on homegrown innovation,https://www.cigionline.org/articles/the-next-prime-ministers-growth-plan-must-focus-on-homegrown-innovation/,ArticlePage,"removed ""Competition"""
False,topic_removal,Trade Conflicts and Competition Policy in Canada’s Digital Economy,https://www.cigionline.org/publications/trade-conflicts-and-competition-policy-in-canadas-digital-economy/,PublicationPage,"removed ""Competition"""
False,topic_removal,Trump Aims to Curb Chinese Influence in South America,https://www.cigionline.org/articles/trump-aims-to-curb-chinese-influence-in-south-america/,ArticlePage,"removed ""Competition"""
False,topic_removal,Two Tigers in the Forest: India and China,https://www.cigionline.org/articles/two-tigers-in-the-forest-india-and-china/,ArticlePage,"removed ""Competition"""
False,topic_removal,US Case Against Google Has Important Implications for Canadian Consumers,https://www.cigionline.org/articles/us-case-against-google-has-important-implications-for-canadian-consumers/,ArticlePage,"removed ""Competition"""
False,topic_removal,US Department of Justice wants Google to auction off Chrome,https://www.cigionline.org/articles/us-department-of-justice-wants-google-to-auction-off-chrome/,ArticlePage,"removed ""Competition"""
False,topic_removal,Welcome to the post-America world,https://www.cigionline.org/articles/welcome-to-the-post-america-world-/,ArticlePage,"removed ""Competition"""
False,topic_removal,What Is the Competition Bureau’s Vision for the Future of Competition Policy?,https://www.cigionline.org/articles/what-is-the-competition-bureaus-vision-for-the-future-of-competition-policy/,ArticlePage,"removed ""Competition""; page now has no topics left"
False,topic_removal,What’s Ahead for Canada’s Telecom Policy After Rogers-Shaw?,https://www.cigionline.org/articles/whats-ahead-for-canadas-telecom-policy-after-rogers-shaw/,ArticlePage,"removed ""Competition""; page now has no topics left"
False,topic_removal,Who Benefits Most from Data? Levelling Accessibility in Vital Markets,https://www.cigionline.org/publications/who-benefits-most-from-data-levelling-accessibility-in-vital-markets/,PublicationPage,"removed ""Competition"""
False,topic_removal,"Why Canada’s Housing Crisis Is a Productivity Crisis, Too",https://www.cigionline.org/articles/why-canadas-housing-crisis-is-a-productivity-crisis-too/,ArticlePage,"removed ""Competition""; page now has no topics left"
False,topic_removal,Why Dominant Digital Platforms Need More Competition,https://www.cigionline.org/articles/why-dominant-digital-platforms-need-more-competition/,ArticlePage,"removed ""Competition"""
False,topic_removal,A Beast of a Different Kind: Malign Foreign Information Operations,https://www.cigionline.org/publications/a-beast-of-a-different-kind-malign-foreign-information-operations/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,A Call to Address Anthropomorphic AI Threats to Freedom of Thought,https://www.cigionline.org/publications/a-call-to-address-anthropomorphic-ai-threats-to-freedom-of-thought/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Against the Corporate Capture of Human Connection,https://www.cigionline.org/articles/against-the-corporate-capture-of-human-connection/,ArticlePage,"removed ""Freedom of Thought"""
False,topic_removal,Anticipating the Mind-Machine: Governance Innovation for Frontier Technologies,https://www.cigionline.org/publications/anticipating-the-mind-machine-governance-innovation-for-frontier-technologies/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Can Free Thinking Survive the Onslaught of False Content?,https://www.cigionline.org/articles/can-free-thinking-survive-the-onslaught-of-false-content/,ArticlePage,"removed ""Freedom of Thought"""
False,topic_removal,Comparisons of Media Literacy Education Programs Across Canada,https://www.cigionline.org/publications/comparisons-of-media-literacy-education-programs-across-canada/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Decoding Brain Data (the possibilities and pitfalls of neurotech with Jared Genser),https://www.cigionline.org/pp/decoding-brain-data-the-possibilities-and-pitfalls-of-neurotech-with-jared-genser/,MultimediaPage,"removed ""Freedom of Thought"""
False,topic_removal,Democratic Renewal or Vast Panopticon? Great-Power Rivalry in the Data Economy,https://www.cigionline.org/publications/democratic-renewal-or-vast-panopticon-great-power-rivalry-in-the-data-economy/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Digital Media Literacy as a Precondition for Engaged Digital Citizenship,https://www.cigionline.org/publications/digital-media-literacy-as-a-precondition-for-engaged-digital-citizenship/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Film Screening and Expert Panel: “Theater of Thought”,https://www.cigionline.org/events/film-screening-theater-of-thought/,EventPage,"removed ""Freedom of Thought""; page now has no topics left"
False,topic_removal,Foreign Interference Online: Where Disinformation Infringes on Freedom of Thought,https://www.cigionline.org/publications/foreign-interference-online-where-disinformation-infringes-on-freedom-of-thought/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Freedom of Thought in a Digital World,https://www.cigionline.org/multimedia/freedom-of-thought-in-a-digital-world/,MultimediaPage,"removed ""Freedom of Thought""; page now has no topics left"
False,topic_removal,Freedom of Thought on Social Media: Supporting User Navigation of False Content,https://www.cigionline.org/publications/freedom-of-thought-on-social-media-supporting-user-navigation-of-false-content/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,"Freedom of Thought, Social Media and the Teen Brain",https://www.cigionline.org/publications/freedom-of-thought-social-media-and-the-teen-brain/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Freedom of Thought: Reviving and Protecting a Forgotten Human Right,https://www.cigionline.org/publications/freedom-of-thought-reviving-and-protecting-a-forgotten-human-right/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,From Risk to Readiness: Scenario Forecasting for Neuroprivacy Governance,https://www.cigionline.org/events/from-risk-to-readiness-neuroprivacy-governance/,EventPage,"removed ""Freedom of Thought""; page now has no topics left"
False,topic_removal,"Generative AI, Democracy and Human Rights",https://www.cigionline.org/publications/generative-ai-democracy-and-human-rights/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Governing Data and AI to Protect Inner Freedoms Includes a Role for IP,https://www.cigionline.org/publications/governing-data-and-ai-to-protect-inner-freedoms-includes-a-role-for-ip/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Has the US Supreme Court Made It Harder to Regulate Social Media — or the Opposite?,https://www.cigionline.org/articles/has-the-us-supreme-court-made-it-harder-to-regulate-social-media-or-the-opposite/,ArticlePage,"removed ""Freedom of Thought"""
False,topic_removal,Legitimate Influence or Unlawful Manipulation?,https://www.cigionline.org/publications/publication-series/legitimate-influence-or-unlawful-manipulation/,PublicationSeriesPage,"removed ""Freedom of Thought"""
False,topic_removal,"Narrative Dominance, Information Warfare and the Freedom to Think",https://www.cigionline.org/publications/narrative-dominance-information-warfare-and-the-freedom-to-think/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,New Logics for Governing Human Discourse in the Online Era,https://www.cigionline.org/publications/new-logics-for-governing-human-discourse-in-the-online-era/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,New Technologies Challenge Freedom of Thought: Cases and Directions for Research,https://www.cigionline.org/publications/new-technologies-challenge-freedom-of-thought-cases-and-directions-for-research/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Protecting Freedom of Thought and Public Health in a Pandemic,https://www.cigionline.org/publications/protecting-freedom-of-thought-and-public-health-in-a-pandemic/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Protecting Freedom of Thought in the Digital Age,https://www.cigionline.org/publications/protecting-freedom-of-thought-in-the-digital-age/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Protecting Freedom of Thought: Mitigating Technological Enablers of Disinformation,https://www.cigionline.org/publications/protecting-freedom-of-thought-mitigating-technological-enablers-of-disinformation/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Protecting the Freedom of Thought and Modern International Law,https://www.cigionline.org/events/protecting-the-freedom-of-thought-and-modern-international-law/,EventPage,"removed ""Freedom of Thought""; page now has no topics left"
False,topic_removal,Restoring Freedom in Freedom of Thought,https://www.cigionline.org/articles/restoring-freedom-in-freedom-of-thought/,ArticlePage,"removed ""Freedom of Thought"""
False,topic_removal,Rethinking TikTok Regulation in Canada,https://www.cigionline.org/publications/rethinking-tiktok-regulation-in-canada/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Safeguarding Privacy and Preserving Freedom of Thought in Canada: A Call to Action,https://www.cigionline.org/articles/safeguarding-privacy-and-preserving-freedom-of-thought-in-canada-a-call-to-action/,ArticlePage,"removed ""Freedom of Thought"""
False,topic_removal,Technological Threats to Our Freedom of Thought,https://www.cigionline.org/multimedia/technological-threats-to-our-freedom-of-thought/,MultimediaPage,"removed ""Freedom of Thought"""
False,topic_removal,Technology-Facilitated Mind Hacking: Protection of Inner Freedoms in Canadian Law,https://www.cigionline.org/publications/technology-facilitated-mind-hacking-protection-of-inner-freedoms-in-canadian-law/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,The Intersection of Digital Rights and Technology: Charting a Path Forward,https://www.cigionline.org/publications/the-intersection-of-digital-rights-and-technology-charting-a-path-forward/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,Toward an International Agenda to Protect the Forum Internum,https://www.cigionline.org/publications/toward-an-international-agenda-to-protect-the-forum-internum/,PublicationPage,"removed ""Freedom of Thought"""
False,topic_removal,When Human Bias Meets Machine-Scale Amplification,https://www.cigionline.org/articles/when-human-bias-meets-machine-scale-amplification/,ArticlePage,"removed ""Freedom of Thought"""
False,topic_removal,"Without Freedom of Thought, Future Planning Becomes Impossible",https://www.cigionline.org/articles/without-freedom-of-thought-future-planning-becomes-impossible/,ArticlePage,"removed ""Freedom of Thought"""
False,topic_removal,Addressing Canada’s Exposure to Space-Cyber Threats,https://www.cigionline.org/publications/addressing-canadas-exposure-to-space-cyber-threats/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,Aftershocks: Disruptive Growth in Low Earth Orbit Creates New Policy Challenges,https://www.cigionline.org/publications/aftershocks-disruptive-growth-in-low-earth-orbit-creates-new-policy-challenges/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,Are We Prepared for the New Era of Spacefaring?,https://www.cigionline.org/articles/are-we-prepared-for-the-new-era-of-spacefaring/,ArticlePage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,Artemis II and the Next Phase of Space: What We’re Really Building,https://www.cigionline.org/articles/artemis-ii-and-the-next-phase-of-space-what-were-really-building/,ArticlePage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,"As Diplomacy Falters, Banning Weapons in Space Is More Crucial than Ever",https://www.cigionline.org/articles/as-diplomacy-falters-banning-weapons-in-space-is-more-crucial-than-ever/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,"As Geopolitical Blocs Vie for Primacy in Space, the History of Colonization Looms Large",https://www.cigionline.org/articles/as-geopolitical-blocs-vie-for-primacy-in-space-the-history-of-colonization-looms-large/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,"As Space Exploration Takes Off, Governance Struggles for Lift",https://www.cigionline.org/articles/as-space-exploration-takes-off-governance-struggles-for-lift/,ArticlePage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,"Builder, Stabilizer, Steward: Why Space Needs More Canada",https://www.cigionline.org/publications/builder-stabilizer-steward-why-space-needs-more-canada/,PublicationPage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,Canada Can Lead by Saying No to Armed Satellites,https://www.cigionline.org/articles/canada-can-lead-by-saying-no-to-armed-satellites/,ArticlePage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,Canada Should Resist Trump’s “Golden Dome” Fantasy,https://www.cigionline.org/articles/canada-should-resist-trumps-golden-dome-fantasy/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,China’s Spy Satellites Make Balloons Incidental,https://www.cigionline.org/articles/chinas-spy-satellites-make-balloons-incidental/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Chinese Thinking on the Space-Cyber Nexus,https://www.cigionline.org/articles/chinese-thinking-on-the-space-cyber-nexus/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,CIGI and Space Canada Host SpaceBound 2023 Kickoff Dinner,https://www.cigionline.org/events/cigi-space-canada-spacebound-2023-kickoff-dinner/,EventPage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,Clearing the Fog: The Grey Zones of Space Governance,https://www.cigionline.org/publications/clearing-the-fog-the-grey-zones-of-space-governance/,PublicationPage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,Clearing the Fog: The Grey Zones of Space Governance,https://www.cigionline.org/multimedia/clearing-the-fog-the-grey-zones-of-space-governance/,MultimediaPage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,Closing the Global North-South Gap in the Second Space Age,https://www.cigionline.org/publications/closing-the-global-north-south-gap-in-the-second-space-age/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,Commercial Satellites Deployed in Ukraine’s Defence,https://www.cigionline.org/articles/commercial-satellites-deployed-in-ukraines-defence/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Commercial Space Operators on the Digital Battlefield,https://www.cigionline.org/articles/commercial-space-operators-on-the-digital-battlefield/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Connecting Canada’s Strategic Vision with Commercial Space Capabilities,https://www.cigionline.org/publications/connecting-canadas-strategic-vision-with-commercial-space-capabilities/,PublicationPage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,Counterspace Capabilities: Renewed Hope for Cooperative Governance?,https://www.cigionline.org/publications/counterspace-capabilities-renewed-hope-for-cooperative-governance/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,Cyberproofing India’s Space Assets,https://www.cigionline.org/articles/cyberproofing-indias-space-assets/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Cybersecurity and Outer Space,https://www.cigionline.org/cybersecurity-and-outer-space/,ArticleSeriesPage,"removed ""Space Governance"""
False,topic_removal,Cybersecurity and Outer Space,https://www.cigionline.org/publications/cybersecurity-and-outer-space/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,"Cybersecurity and Space, the analysis by Roberto Mazzolin (Rhea) from the NSE Expoforum",https://www.cigionline.org/articles/cybersecurity-and-space-the-analysis-by-roberto-mazzolin-rhea-from-the-nse-expoforum/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Cybersecurity of Space Infrastructure and Space Sustainability: Japan’s View,https://www.cigionline.org/articles/cybersecurity-of-space-infrastructure-and-space-sustainability-japans-view/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Cyberwarfare Blurs Line between Civilian and Military Targets,https://www.cigionline.org/multimedia/cyberwarfare-blurs-line-between-civilian-and-military-targets/,MultimediaPage,"removed ""Space Governance"""
False,topic_removal,Developing a Space Ethic Respectful of Indigenous Cultures,https://www.cigionline.org/publications/developing-a-space-ethic-respectful-of-indigenous-cultures/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,Dig Deep and Look Up: Applying Canada’s Mining Experience to the Moon,https://www.cigionline.org/publications/dig-deep-and-look-up-applying-canadas-mining-experience-to-the-moon/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,"Digital Governance in 2026: The Key Shifts Shaping Technology, Security and Global Power",https://www.cigionline.org/articles/digital-governance-in-2026-the-key-shifts-shaping-technology-security-and-global-power/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Earth’s Orbit Is Increasingly Crowded: The UN Must Act,https://www.cigionline.org/articles/earths-orbit-is-increasingly-crowded-the-un-must-act/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Ensuring Stability in Lunar Activities,https://www.cigionline.org/publications/ensuring-stability-in-lunar-activities/,PublicationPage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,For All Humankind: A Framework for Responsible Spacefaring,https://www.cigionline.org/publications/for-all-humankind-a-framework-for-responsible-spacefaring/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,Foreword: Is the Earth’s Orbit Becoming a Lawless Frontier?,https://www.cigionline.org/articles/foreword-is-the-earths-orbit-becoming-a-lawless-frontier/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,"Formulating, Interpreting and Applying International Law in Space",https://www.cigionline.org/articles/formulating-interpreting-and-applying-international-law-in-space/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,"Geneva, We Have a Problem: Space Diplomacy Goes Nuclear",https://www.cigionline.org/publications/geneva-we-have-a-problem-space-diplomacy-goes-nuclear/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,Geopolitical Ambitions and Rule Contestations in Space Governance,https://www.cigionline.org/publications/geopolitical-ambitions-and-rule-contestations-in-space-governance/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,"If Humanity Is to Succeed in Space, Our Ethics Must Evolve",https://www.cigionline.org/articles/if-humanity-is-to-succeed-in-space-our-ethics-must-evolve/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Indigenous Cosmic Caretaking and the Future of Space Exploration,https://www.cigionline.org/publications/indigenous-cosmic-caretaking-and-the-future-of-space-exploration/,PublicationPage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,Innovative Instruments for Space Governance,https://www.cigionline.org/articles/innovative-instruments-space-governance/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,International Humanitarian Law in the “Grey Zone” of Space and Cyber,https://www.cigionline.org/articles/international-humanitarian-law-in-the-grey-zone-of-space-and-cyber/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Interplanetary Internet Governance,https://www.cigionline.org/publications/interplanetary-internet-governance/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,Missed Opportunity to Curb Security Threats in Space Leaves All More Vulnerable,https://www.cigionline.org/articles/missed-opportunity-to-curb-security-threats-in-space-leaves-all-more-vulnerable/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Multi-stakeholder Data Access in Space-Based Climate Monitoring,https://www.cigionline.org/publications/multi-stakeholder-data-access-in-space-based-climate-monitoring/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,NASA Begins Charting Ethical Trajectories for the Moon and Mars,https://www.cigionline.org/articles/nasa-begins-charting-ethical-trajectories-for-the-moon-and-mars/,ArticlePage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,National Security Goes into Space,https://www.cigionline.org/publications/national-security-goes-into-space/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,NATO versus Non-kinetic Threats: Implications and Opportunities,https://www.cigionline.org/articles/nato-versus-non-kinetic-threats-implications-and-opportunities/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,"On Space Week, Leaders Should Look to the Stars",https://www.cigionline.org/articles/on-space-week-leaders-should-look-to-the-stars/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Only Effective Space Governance Can Prevent Future Conflict,https://www.cigionline.org/articles/only-effective-space-governance-can-prevent-future-conflict/,ArticlePage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,"Outer Space and the Arctic: Connections, Opportunities, Challenges",https://www.cigionline.org/publications/outer-space-and-the-arctic-connections-opportunities-challenges/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,Responding to the Cybersecurity Challenges of the New Space Environment,https://www.cigionline.org/articles/responding-to-the-cybersecurity-challenges-of-the-new-space-environment/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Round Table Discussion on Cybersecurity and Outer Space,https://www.cigionline.org/events/round-table-discussion-on-cybersecurity-and-outer-space/,EventPage,"removed ""Space Governance"""
False,topic_removal,Rudiments of a Space Security Policy Framework,https://www.cigionline.org/publications/rudiments-of-a-space-security-policy-framework/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,Satellite Phone Networks Can Democratize Global Communication,https://www.cigionline.org/articles/satellite-phone-networks-can-democratize-global-communication/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Securing the New Space Domain: An Introduction,https://www.cigionline.org/articles/securing-the-new-space-domain-an-introduction/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Simple Steps Space Companies Can Take to Increase Transparency and Trust,https://www.cigionline.org/publications/simple-steps-space-companies-can-take-to-increase-transparency-and-trust/,PublicationPage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,Space and Cyber Global Governance: A View from the Global South,https://www.cigionline.org/articles/space-and-cyber-global-governance-a-view-from-the-global-south/,ArticlePage,"removed ""Space Governance"""
False,topic_removal,Space Canada and CIGI: SpaceBound 2025 Dialogue Dinner,https://www.cigionline.org/events/space-canada-and-cigi-spacebound-2025-dialogue-dinner/,EventPage,"removed ""Space Governance""; page now has no topics left"
False,topic_removal,"Space Citizen: The Gap Between You, Me and the Governance of Space",https://www.cigionline.org/publications/space-citizen-the-gap-between-you-me-and-the-governance-of-space/,PublicationPage,"removed ""Space Governance"""
False,topic_removal,Space Governance 4.0,https://www.cigionline.org/activities/space-governance/,ProjectPage,"removed ""Space Governance""; page now has no topics left"
